hike_id,variable,value
Texashike191,user28449,4
Texashike247,user28449,4
Texashike345,user28449,4
Texashike191,user29512,5
Texashike235,user29512,5
Texashike191,user29873,3
Texashike191,user3478,4
Texashike511,user3478,5
Texashike369,user3478,5
Texashike191,user14680,4
Texashike191,user28043,4
Texashike191,user30503,3
Texashike191,user30872,5
Texashike191,user24107,5
Texashike191,user18887,3
Texashike191,user15152,4
Texashike316,user14181,4
Texashike191,user14181,4
Texashike614,user14181,5
Texashike756,user14181,5
Texashike339,user14181,2
Texashike191,user1444,2
Texashike191,user22419,4
Texashike191,user17171,5
Texashike773,user17171,3
Texashike191,user11914,4
Texashike191,user7158,4
Texashike191,user14678,5
Texashike242,user14678,5
Texashike191,user6034,5
Texashike191,user28062,5
Texashike389,user30539,5
Texashike191,user30539,3
Texashike596,user30539,4
Texashike191,user16667,5
Texashike469,user7660,4
Texashike219,user7660,3
Texashike278,user7660,4
Texashike191,user7660,5
Texashike809,user7660,4
Texashike511,user7660,4
Texashike433,user7660,4
Texashike756,user7660,4
Texashike430,user27871,4
Texashike191,user27871,3
Texashike517,user27871,4
Texashike221,user27871,4
Texashike770,user27871,4
Texashike762,user27871,3
Texashike875,user27871,4
Texashike797,user27871,4
Texashike219,user10082,5
Texashike191,user10082,5
Texashike488,user10082,5
Texashike408,user10082,5
Texashike191,user12888,5
Texashike191,user28663,4
Texashike191,user3699,5
Texashike968,user3699,5
Texashike191,user27792,4
Texashike236,user11387,5
Texashike191,user11387,2
Texashike389,user16864,4
Texashike191,user16864,4
Texashike191,user27803,4
Texashike191,user11372,4
Texashike191,user22112,4
Texashike263,user11018,3
Texashike191,user11018,4
Texashike191,user7791,4
Texashike191,user13167,5
Texashike192,user11715,2
Texashike192,user27998,1
Texashike192,user25209,4
Texashike831,user25209,4
Texashike192,user7793,5
Texashike192,user4615,4
Texashike192,user1337,3
Texashike192,user6282,1
Texashike192,user10678,4
Texashike762,user10678,4
Texashike192,user10674,1
Texashike192,user82,5
Texashike192,user23823,4
Texashike192,user18001,5
Texashike192,user31013,3
Texashike192,user21214,3
Texashike192,user28770,4
Texashike192,user28798,5
Texashike192,user18949,5
Texashike192,user3423,4
Texashike192,user23915,3
Texashike192,user5958,5
Texashike731,user18707,4
Texashike192,user18707,3
Texashike310,user18707,3
Texashike868,user18707,4
Texashike340,user18707,4
Texashike192,user11370,4
Texashike192,user27810,4
Texashike192,user12798,4
Texashike192,user28495,4
Texashike192,user29061,4
Texashike192,user26657,4
Texashike193,user2706,5
Texashike193,user23245,1
Texashike193,user27551,4
Texashike837,user27551,4
Texashike193,user28753,4
Texashike456,user21715,4
Texashike193,user21715,1
Texashike193,user20644,1
Texashike193,user5063,1
Texashike193,user12310,3
Texashike193,user6927,5
Texashike193,user4897,5
Texashike522,user4897,4
Texashike193,user27136,5
Texashike512,user27136,5
Texashike193,user4343,5
Texashike193,user11127,4
Texashike329,user11498,5
Texashike693,user11498,4
Texashike317,user11498,5
Texashike520,user11498,5
Texashike193,user11498,4
Texashike406,user11498,4
Texashike504,user11498,4
Texashike522,user11498,4
Texashike727,user11498,5
Texashike415,user11498,5
Texashike512,user11498,5
Texashike592,user11498,5
Texashike873,user11498,4
Texashike973,user11498,3
Texashike193,user20468,5
Texashike522,user20468,5
Texashike193,user16686,5
Texashike193,user30229,4
Texashike406,user30229,5
Texashike193,user10620,5
Texashike406,user10620,3
Texashike522,user10620,3
Texashike727,user10620,3
Texashike193,user1426,5
Texashike193,user16693,5
Texashike193,user22909,5
Texashike834,user12257,4
Texashike193,user12257,4
Texashike193,user25916,4
Texashike329,user11549,5
Texashike390,user11549,5
Texashike193,user11549,5
Texashike592,user11549,3
Texashike193,user2765,3
Texashike193,user31470,5
Texashike193,user5086,4
Texashike193,user15511,3
Texashike193,user18985,5
Texashike193,user23904,4
Texashike193,user1699,4
Texashike193,user170,3
Texashike194,user31594,4
Texashike193,user31594,3
Texashike440,user31594,4
Texashike441,user11927,5
Texashike437,user11927,5
Texashike193,user11927,5
Texashike432,user11404,4
Texashike193,user11404,4
Texashike258,user11404,5
Texashike886,user851,5
Texashike193,user851,5
Texashike193,user6425,5
Texashike803,user6425,5
Texashike193,user20456,1
Texashike837,user20456,5
Texashike193,user28891,4
Texashike193,user29864,5
Texashike193,user31997,2
Texashike193,user28092,3
Texashike193,user12849,4
Texashike193,user3345,5
Texashike374,user6063,4
Texashike193,user6063,5
Texashike415,user6063,5
Texashike238,user6063,5
Texashike193,user7334,4
Texashike193,user15970,4
Texashike193,user26771,4
Texashike203,user1782,1
Texashike194,user1782,1
Texashike466,user1782,1
Texashike203,user14807,5
Texashike194,user14807,3
Texashike378,user14807,3
Texashike194,user18108,5
Texashike203,user27247,5
Texashike194,user27247,2
Texashike203,user25835,4
Texashike194,user25835,4
Texashike928,user30861,5
Texashike194,user30861,4
Texashike194,user9351,1
Texashike276,user1023,5
Texashike194,user1023,5
Texashike194,user666,1
Texashike194,user11399,5
Texashike194,user1763,5
Texashike194,user10782,4
Texashike194,user2221,5
Texashike194,user8775,4
Texashike194,user22938,3
Texashike599,user22938,4
Texashike194,user7113,3
Texashike194,user28668,5
Texashike194,user8676,4
Texashike194,user1780,4
Texashike466,user1780,5
Texashike599,user1780,4
Texashike194,user5962,3
Texashike203,user12094,4
Texashike194,user12094,3
Texashike194,user24256,4
Texashike194,user31637,5
Texashike203,user18309,5
Texashike194,user18309,4
Texashike194,user25573,4
Texashike203,user18002,5
Texashike894,user18002,5
Texashike194,user18002,4
Texashike938,user18002,5
Texashike194,user15185,4
Texashike286,user15185,3
Texashike814,user15185,4
Texashike194,user25774,4
Texashike194,user9632,5
Texashike203,user5834,4
Texashike194,user5834,4
Texashike527,user281,5
Texashike194,user281,5
Texashike194,user884,5
Texashike194,user27433,3
Texashike466,user27433,2
Texashike194,user12627,4
Texashike194,user13428,5
Texashike384,user13428,5
Texashike194,user21546,2
Texashike194,user20512,4
Texashike194,user28525,5
Texashike535,user28525,5
Texashike194,user11676,3
Texashike203,user4032,4
Texashike194,user4032,2
Texashike194,user12083,4
Texashike331,user12083,3
Texashike195,user18564,5
Texashike744,user18564,5
Texashike195,user11648,4
Texashike195,user8212,5
Texashike320,user7942,5
Texashike195,user7942,5
Texashike195,user31237,5
Texashike195,user21125,4
Texashike195,user14582,5
Texashike670,user14582,5
Texashike195,user17830,3
Texashike195,user23495,4
Texashike195,user19100,4
Texashike628,user19100,4
Texashike195,user15786,5
Texashike195,user21305,5
Texashike195,user9915,4
Texashike195,user1983,5
Texashike195,user17327,2
Texashike195,user8539,4
Texashike195,user10339,4
Texashike195,user13971,5
Texashike195,user24428,5
Texashike195,user17310,4
Texashike195,user21185,3
Texashike195,user18668,3
Texashike195,user1049,4
Texashike195,user29744,4
Texashike195,user26705,3
Texashike196,user11763,5
Texashike196,user6481,5
Texashike338,user6481,5
Texashike294,user19081,5
Texashike196,user19081,5
Texashike375,user19081,5
Texashike196,user12233,5
Texashike196,user7202,5
Texashike360,user7202,3
Texashike593,user7202,3
Texashike760,user7202,4
Texashike196,user13796,5
Texashike196,user15067,5
Texashike196,user18770,5
Texashike196,user21266,4
Texashike196,user21857,5
Texashike196,user26032,4
Texashike196,user15020,3
Texashike196,user29824,4
Texashike196,user24252,4
Texashike196,user8424,5
Texashike196,user2549,5
Texashike565,user2549,5
Texashike196,user31935,4
Texashike196,user20718,5
Texashike196,user11075,3
Texashike196,user10249,3
Texashike196,user20629,5
Texashike196,user17260,5
Texashike196,user2039,5
Texashike620,user2039,5
Texashike196,user3062,5
Texashike196,user19029,4
Texashike196,user17306,5
Texashike620,user17306,5
Texashike196,user10241,4
Texashike196,user11159,4
Texashike377,user11159,5
Texashike196,user31429,4
Texashike360,user31429,4
Texashike196,user8125,4
Texashike984,user8125,3
Texashike196,user7011,3
Texashike196,user25748,4
Texashike658,user19891,5
Texashike196,user19891,5
Texashike360,user19891,5
Texashike803,user19891,5
Texashike196,user13239,1
Texashike196,user15603,5
Texashike196,user3308,3
Texashike196,user24027,4
Texashike196,user14355,4
Texashike196,user5940,4
Texashike196,user28841,1
Texashike301,user28841,3
Texashike196,user6094,5
Texashike196,user18993,5
Texashike196,user13941,5
Texashike736,user13941,4
Texashike196,user10601,5
Texashike196,user15162,3
Texashike196,user30328,5
Texashike747,user10683,3
Texashike196,user10683,5
Texashike419,user10683,4
Texashike196,user3080,5
Texashike196,user11385,5
Texashike196,user5790,5
Texashike196,user14252,5
Texashike196,user31895,4
Texashike196,user6979,5
Texashike196,user27161,5
Texashike196,user28542,5
Texashike197,user5831,5
Texashike197,user29697,5
Texashike197,user14964,4
Texashike197,user19118,4
Texashike197,user17076,3
Texashike197,user17240,4
Texashike205,user17240,5
Texashike492,user17240,4
Texashike197,user21658,4
Texashike197,user18485,4
Texashike197,user801,5
Texashike197,user11281,5
Texashike197,user2138,5
Texashike197,user20526,4
Texashike493,user20526,4
Texashike337,user15433,4
Texashike560,user15433,5
Texashike352,user15433,5
Texashike198,user15433,4
Texashike198,user11137,4
Texashike529,user11137,5
Texashike198,user3117,3
Texashike198,user10611,4
Texashike198,user21518,4
Texashike198,user28737,3
Texashike198,user21410,5
Texashike861,user21410,2
Texashike198,user2863,4
Texashike198,user340,4
Texashike699,user340,4
Texashike198,user20592,5
Texashike198,user518,4
Texashike198,user499,5
Texashike198,user23735,1
Texashike198,user14850,5
Texashike198,user5724,3
Texashike288,user5724,3
Texashike198,user23689,3
Texashike198,user2274,5
Texashike198,user27505,3
Texashike198,user15367,5
Texashike198,user25943,4
Texashike894,user22279,5
Texashike198,user22279,5
Texashike198,user9402,3
Texashike198,user24359,4
Texashike198,user13388,4
Texashike397,user13388,5
Texashike241,user5750,5
Texashike198,user5750,2
Texashike599,user5750,5
Texashike198,user17157,5
Texashike198,user18700,5
Texashike198,user878,5
Texashike198,user17186,5
Texashike198,user16695,5
Texashike198,user24918,5
Texashike598,user24918,3
Texashike542,user24284,4
Texashike198,user24284,4
Texashike198,user21640,5
Texashike198,user30807,4
Texashike198,user26401,5
Texashike198,user3162,5
Texashike198,user21486,1
Texashike198,user14191,5
Texashike198,user28540,5
Texashike198,user27905,5
Texashike198,user10684,4
Texashike894,user17213,4
Texashike198,user17213,4
Texashike199,user16068,5
Texashike199,user2840,5
Texashike959,user2840,4
Texashike661,user2840,4
Texashike199,user1509,5
Texashike199,user2663,4
Texashike208,user14830,4
Texashike199,user14830,3
Texashike199,user19180,5
Texashike199,user185,4
Texashike199,user5321,4
Texashike650,user5321,3
Texashike199,user15186,1
Texashike199,user10184,5
Texashike353,user10184,5
Texashike199,user19635,5
Texashike199,user31976,4
Texashike488,user31976,3
Texashike199,user29519,4
Texashike199,user27124,5
Texashike199,user8469,5
Texashike199,user15522,3
Texashike337,user27646,5
Texashike199,user27646,5
Texashike341,user27646,4
Texashike390,user27646,4
Texashike220,user27646,3
Texashike408,user27646,4
Texashike526,user27646,4
Texashike199,user28518,5
Texashike353,user28518,5
Texashike199,user16064,5
Texashike199,user23532,5
Texashike199,user15995,4
Texashike199,user20886,4
Texashike234,user20886,5
Texashike959,user20886,3
Texashike199,user2555,5
Texashike199,user13695,5
Texashike199,user9720,5
Texashike199,user26647,5
Texashike208,user9617,5
Texashike199,user9617,5
Texashike199,user29426,5
Texashike980,user29426,5
Texashike353,user29426,4
Texashike661,user29426,5
Texashike199,user25224,3
Texashike894,user25816,5
Texashike199,user25816,4
Texashike840,user25816,5
Texashike199,user27911,4
Texashike715,user27911,1
Texashike440,user27911,4
Texashike199,user2473,5
Texashike199,user19681,4
Texashike199,user1355,4
Texashike248,user13854,4
Texashike199,user13854,3
Texashike199,user24389,5
Texashike932,user24389,4
Texashike861,user24389,4
Texashike199,user25206,2
Texashike199,user29182,5
Texashike353,user29182,5
Texashike550,user29182,5
Texashike959,user29182,5
Texashike200,user175,5
Texashike200,user19898,5
Texashike200,user1040,4
Texashike201,user23750,5
Texashike201,user9988,5
Texashike201,user21280,5
Texashike201,user12858,4
Texashike201,user5381,4
Texashike201,user5687,5
Texashike825,user5687,4
Texashike683,user31247,3
Texashike201,user31247,4
Texashike695,user31247,5
Texashike322,user19748,5
Texashike201,user19748,5
Texashike300,user19748,5
Texashike201,user14738,4
Texashike201,user28351,5
Texashike201,user374,5
Texashike201,user4572,5
Texashike201,user27074,3
Texashike201,user970,2
Texashike683,user10173,5
Texashike203,user10173,5
Texashike201,user10173,5
Texashike201,user11079,3
Texashike201,user24671,3
Texashike903,user24671,3
Texashike277,user24671,3
Texashike539,user31512,5
Texashike201,user31512,4
Texashike201,user7899,4
Texashike201,user10924,5
Texashike478,user10924,5
Texashike683,user335,4
Texashike201,user335,4
Texashike201,user14979,4
Texashike352,user28223,5
Texashike201,user28223,5
Texashike201,user1788,5
Texashike527,user3677,5
Texashike699,user3677,5
Texashike201,user3677,5
Texashike267,user3677,5
Texashike276,user5181,3
Texashike201,user5181,4
Texashike839,user5181,3
Texashike201,user14296,5
Texashike201,user17175,3
Texashike201,user21583,4
Texashike928,user29656,5
Texashike386,user29656,5
Texashike201,user29656,4
Texashike812,user29656,5
Texashike448,user29656,5
Texashike202,user30852,4
Texashike394,user10092,5
Texashike562,user10092,4
Texashike202,user10092,5
Texashike239,user10092,4
Texashike202,user13389,4
Texashike895,user13389,4
Texashike202,user16587,5
Texashike202,user15639,5
Texashike202,user30347,5
Texashike506,user3030,4
Texashike202,user3030,4
Texashike427,user3030,3
Texashike389,user4885,5
Texashike202,user4885,3
Texashike202,user25980,5
Texashike203,user9630,4
Texashike203,user17391,5
Texashike203,user14481,5
Texashike203,user20264,5
Texashike203,user27369,5
Texashike234,user27369,5
Texashike203,user15682,5
Texashike203,user15791,4
Texashike203,user3732,4
Texashike203,user14716,4
Texashike234,user14716,5
Texashike203,user17964,5
Texashike203,user2716,4
Texashike203,user2275,1
Texashike203,user24184,4
Texashike203,user25010,5
Texashike668,user25010,5
Texashike286,user25010,5
Texashike703,user25010,5
Texashike203,user13526,4
Texashike203,user27918,4
Texashike870,user27918,4
Texashike203,user2157,5
Texashike800,user2157,5
Texashike203,user12057,5
Texashike203,user12733,5
Texashike203,user12779,4
Texashike539,user12779,4
Texashike951,user12779,4
Texashike995,user12779,5
Texashike203,user4223,5
Texashike203,user26479,4
Texashike386,user26479,4
Texashike203,user299,5
Texashike203,user9208,4
Texashike276,user11032,4
Texashike203,user11032,5
Texashike929,user11032,3
Texashike385,user11032,5
Texashike203,user6348,4
Texashike203,user9787,3
Texashike203,user24769,4
Texashike203,user18203,5
Texashike203,user348,5
Texashike241,user348,5
Texashike218,user348,4
Texashike378,user348,5
Texashike253,user348,5
Texashike203,user12001,5
Texashike466,user12001,5
Texashike203,user6262,5
Texashike627,user6262,4
Texashike203,user768,5
Texashike203,user8368,5
Texashike203,user777,4
Texashike203,user567,4
Texashike203,user16825,3
Texashike203,user8022,5
Texashike203,user13181,2
Texashike861,user13181,2
Texashike203,user7638,5
Texashike389,user7638,4
Texashike204,user7044,5
Texashike204,user19154,5
Texashike204,user2756,3
Texashike204,user17993,4
Texashike204,user17248,3
Texashike204,user22680,3
Texashike204,user13394,1
Texashike479,user28902,2
Texashike204,user28902,2
Texashike463,user28902,2
Texashike204,user15460,5
Texashike415,user15460,5
Texashike204,user15993,4
Texashike204,user21592,5
Texashike204,user17602,2
Texashike204,user26676,4
Texashike204,user7427,3
Texashike823,user6316,4
Texashike204,user6316,4
Texashike827,user6316,4
Texashike473,user6316,5
Texashike831,user6316,5
Texashike204,user30619,1
Texashike204,user11697,5
Texashike204,user10459,4
Texashike204,user12776,1
Texashike204,user1608,3
Texashike267,user1608,3
Texashike616,user1608,4
Texashike204,user1688,3
Texashike204,user1646,3
Texashike733,user1646,4
Texashike204,user6411,3
Texashike204,user19846,2
Texashike204,user3181,4
Texashike371,user3181,4
Texashike204,user8706,3
Texashike437,user8706,3
Texashike886,user22645,4
Texashike204,user22645,4
Texashike204,user11824,4
Texashike204,user3688,5
Texashike216,user24064,5
Texashike205,user24064,4
Texashike205,user19352,4
Texashike205,user4045,3
Texashike205,user26117,2
Texashike206,user24454,4
Texashike255,user14015,5
Texashike206,user14015,5
Texashike584,user14015,5
Texashike429,user14015,5
Texashike206,user4609,5
Texashike206,user30476,4
Texashike255,user15050,4
Texashike206,user15050,4
Texashike206,user31190,5
Texashike206,user9051,5
Texashike206,user10688,4
Texashike211,user10688,4
Texashike206,user8988,5
Texashike206,user10785,4
Texashike207,user10223,3
Texashike207,user16101,4
Texashike207,user22683,5
Texashike207,user30557,5
Texashike207,user22870,5
Texashike233,user22870,5
Texashike604,user22870,4
Texashike499,user6605,5
Texashike207,user6605,5
Texashike724,user6605,5
Texashike207,user7933,5
Texashike207,user9826,5
Texashike207,user24138,4
Texashike207,user30277,4
Texashike207,user11199,4
Texashike207,user12234,5
Texashike207,user11097,5
Texashike413,user11097,5
Texashike207,user5585,4
Texashike389,user22445,5
Texashike207,user22445,4
Texashike208,user26367,5
Texashike208,user27470,3
Texashike208,user29011,5
Texashike599,user29011,5
Texashike208,user26679,5
Texashike346,user26679,5
Texashike208,user25199,3
Texashike464,user25199,5
Texashike208,user31034,5
Texashike208,user15667,4
Texashike208,user2458,4
Texashike208,user4414,5
Texashike208,user5216,5
Texashike208,user23851,3
Texashike208,user21197,4
Texashike208,user27642,4
Texashike208,user25460,4
Texashike353,user25460,3
Texashike208,user32080,4
Texashike208,user9389,5
Texashike208,user29170,4
Texashike208,user242,4
Texashike208,user3485,5
Texashike208,user11804,3
Texashike661,user11804,3
Texashike209,user12460,5
Texashike267,user12460,5
Texashike209,user28639,5
Texashike209,user26101,5
Texashike457,user26101,5
Texashike209,user25675,3
Texashike209,user21815,4
Texashike209,user4989,4
Texashike217,user4989,5
Texashike304,user4989,5
Texashike209,user15216,5
Texashike209,user7295,5
Texashike209,user869,4
Texashike209,user13826,5
Texashike209,user11376,5
Texashike210,user23292,4
Texashike210,user22436,5
Texashike210,user4755,3
Texashike211,user4755,5
Texashike210,user20889,5
Texashike458,user25427,5
Texashike581,user25427,5
Texashike210,user25427,5
Texashike210,user7647,4
Texashike210,user14280,5
Texashike655,user20425,5
Texashike802,user20425,5
Texashike210,user20425,5
Texashike211,user3342,5
Texashike211,user19896,4
Texashike211,user29842,5
Texashike211,user5204,4
Texashike211,user13060,5
Texashike211,user10350,5
Texashike211,user13805,4
Texashike211,user17782,3
Texashike211,user28649,5
Texashike211,user15538,5
Texashike211,user14424,4
Texashike212,user13020,5
Texashike212,user26995,5
Texashike502,user26995,5
Texashike593,user26995,4
Texashike635,user26995,4
Texashike212,user19799,5
Texashike301,user19799,5
Texashike212,user29838,4
Texashike212,user12853,5
Texashike212,user31452,5
Texashike414,user31452,5
Texashike212,user29262,4
Texashike212,user20148,5
Texashike212,user17809,4
Texashike212,user27734,3
Texashike760,user27734,3
Texashike984,user27734,3
Texashike212,user4723,4
Texashike483,user4723,3
Texashike568,user4723,5
Texashike212,user14800,5
Texashike212,user17972,4
Texashike212,user23890,5
Texashike212,user17130,5
Texashike212,user16515,4
Texashike214,user16515,3
Texashike782,user16515,3
Texashike212,user16054,5
Texashike212,user10108,5
Texashike635,user10108,5
Texashike212,user19999,5
Texashike301,user19999,5
Texashike214,user19999,5
Texashike434,user19999,5
Texashike212,user30927,4
Texashike301,user30927,4
Texashike212,user6231,5
Texashike212,user27226,5
Texashike617,user32108,4
Texashike212,user32108,5
Texashike214,user32108,5
Texashike212,user25544,5
Texashike301,user25544,5
Texashike501,user25544,5
Texashike212,user15041,5
Texashike212,user750,4
Texashike212,user3032,5
Texashike212,user3800,5
Texashike301,user3800,5
Texashike214,user3800,5
Texashike212,user24478,5
Texashike214,user24478,5
Texashike212,user9028,5
Texashike212,user5478,4
Texashike212,user21745,5
Texashike213,user3657,4
Texashike213,user6265,4
Texashike213,user9569,4
Texashike213,user18722,4
Texashike697,user18722,4
Texashike213,user10596,5
Texashike213,user20715,3
Texashike213,user31930,4
Texashike247,user31930,4
Texashike213,user5795,4
Texashike213,user21005,3
Texashike244,user19528,5
Texashike213,user19528,5
Texashike213,user2916,5
Texashike213,user7623,4
Texashike481,user21010,5
Texashike213,user21010,5
Texashike213,user2361,3
Texashike373,user2361,2
Texashike213,user25075,4
Texashike894,user9259,5
Texashike213,user9259,4
Texashike373,user9259,4
Texashike213,user1187,4
Texashike213,user26708,5
Texashike928,user11323,5
Texashike213,user11323,5
Texashike213,user13793,4
Texashike213,user21212,3
Texashike213,user4099,3
Texashike213,user730,4
Texashike389,user25957,5
Texashike928,user25957,5
Texashike894,user25957,4
Texashike213,user25957,5
Texashike308,user25957,5
Texashike213,user31531,5
Texashike213,user3418,4
Texashike213,user2325,4
Texashike600,user2325,4
Texashike213,user26865,4
Texashike332,user26865,5
Texashike213,user26853,4
Texashike213,user26484,4
Texashike213,user12629,3
Texashike214,user20088,4
Texashike214,user11237,4
Texashike301,user7700,4
Texashike214,user7700,5
Texashike214,user28601,5
Texashike434,user28601,5
Texashike214,user14533,4
Texashike314,user22320,4
Texashike585,user22320,4
Texashike214,user22320,4
Texashike435,user22320,4
Texashike427,user22320,3
Texashike851,user22320,5
Texashike897,user22320,4
Texashike214,user20685,5
Texashike673,user20685,5
Texashike636,user20685,5
Texashike214,user9725,5
Texashike323,user9725,4
Texashike214,user15287,5
Texashike214,user5376,5
Texashike214,user21849,5
Texashike434,user21849,5
Texashike782,user21849,5
Texashike214,user12157,4
Texashike434,user12157,5
Texashike214,user3582,4
Texashike214,user21344,5
Texashike873,user21344,4
Texashike717,user21344,5
Texashike214,user6243,4
Texashike360,user6243,3
Texashike375,user6243,4
Texashike281,user6243,4
Texashike214,user1990,5
Texashike214,user19034,5
Texashike434,user19034,3
Texashike389,user3274,5
Texashike214,user3274,5
Texashike651,user3274,5
Texashike214,user17555,4
Texashike949,user13677,3
Texashike214,user13677,5
Texashike214,user14559,5
Texashike214,user3860,5
Texashike214,user29431,5
Texashike375,user29431,5
Texashike214,user16409,5
Texashike214,user8353,5
Texashike214,user18641,4
Texashike214,user23571,5
Texashike214,user28662,4
Texashike370,user28662,3
Texashike214,user28713,5
Texashike214,user11162,5
Texashike214,user29030,5
Texashike214,user24600,4
Texashike214,user19166,5
Texashike214,user10840,5
Texashike214,user97,5
Texashike301,user3227,5
Texashike214,user3227,5
Texashike214,user26384,3
Texashike215,user4677,5
Texashike461,user4677,4
Texashike215,user2268,5
Texashike215,user25589,4
Texashike916,user25589,5
Texashike215,user18412,5
Texashike341,user18412,5
Texashike746,user18412,5
Texashike215,user16809,5
Texashike215,user7561,5
Texashike215,user24718,4
Texashike216,user17770,5
Texashike708,user17770,5
Texashike666,user17770,4
Texashike216,user3585,5
Texashike216,user22613,5
Texashike216,user2293,4
Texashike216,user7243,5
Texashike991,user7243,3
Texashike216,user6919,5
Texashike216,user22055,5
Texashike677,user22055,5
Texashike216,user17814,4
Texashike216,user1494,5
Texashike216,user9041,5
Texashike216,user11187,4
Texashike273,user2657,3
Texashike216,user2657,3
Texashike216,user4092,5
Texashike392,user4092,5
Texashike710,user4092,5
Texashike677,user4092,5
Texashike738,user4092,5
Texashike216,user14070,4
Texashike216,user12768,3
Texashike429,user12768,5
Texashike216,user9023,5
Texashike305,user9023,4
Texashike401,user9023,5
Texashike216,user6704,5
Texashike389,user6704,5
Texashike217,user22264,5
Texashike217,user26772,4
Texashike217,user3358,5
Texashike217,user12431,5
Texashike217,user8576,4
Texashike218,user14606,4
Texashike741,user14606,4
Texashike218,user13459,5
Texashike218,user8983,5
Texashike218,user5217,5
Texashike218,user3462,5
Texashike218,user23521,3
Texashike816,user23521,3
Texashike462,user23521,2
Texashike218,user12084,4
Texashike218,user17498,5
Texashike218,user24189,5
Texashike218,user8176,5
Texashike218,user10744,5
Texashike218,user5012,5
Texashike683,user2656,4
Texashike218,user2656,3
Texashike288,user2656,1
Texashike462,user2656,4
Texashike218,user5105,4
Texashike218,user23836,4
Texashike218,user23024,4
Texashike218,user3317,5
Texashike322,user3317,5
Texashike885,user3317,4
Texashike384,user3317,5
Texashike695,user3317,3
Texashike218,user29175,5
Texashike218,user24999,3
Texashike218,user12926,5
Texashike384,user12926,5
Texashike218,user31123,5
Texashike218,user27315,4
Texashike219,user2270,5
Texashike219,user21148,3
Texashike219,user29918,4
Texashike219,user3363,5
Texashike219,user22297,5
Texashike219,user23213,4
Texashike740,user23213,4
Texashike791,user23213,4
Texashike219,user21,5
Texashike326,user21,5
Texashike219,user26246,3
Texashike494,user26246,5
Texashike219,user18666,5
Texashike219,user4184,5
Texashike219,user30724,4
Texashike219,user17754,4
Texashike219,user29513,5
Texashike219,user4937,5
Texashike219,user12674,5
Texashike219,user24946,5
Texashike347,user24946,5
Texashike947,user24946,5
Texashike897,user24946,5
Texashike219,user31481,5
Texashike219,user6814,5
Texashike219,user27933,4
Texashike219,user11992,5
Texashike219,user12558,5
Texashike219,user24629,3
Texashike219,user3326,3
Texashike762,user3326,3
Texashike219,user29861,4
Texashike219,user1743,5
Texashike323,user1743,5
Texashike281,user1743,5
Texashike219,user10814,4
Texashike273,user20897,5
Texashike219,user20897,4
Texashike653,user20897,4
Texashike219,user9976,5
Texashike219,user20491,3
Texashike219,user10193,5
Texashike269,user10193,4
Texashike263,user10193,5
Texashike756,user10193,5
Texashike897,user10193,5
Texashike219,user18475,3
Texashike219,user19956,4
Texashike511,user19956,3
Texashike219,user32014,3
Texashike219,user18284,4
Texashike219,user25655,5
Texashike809,user25655,5
Texashike756,user25655,5
Texashike219,user3473,4
Texashike278,user3473,5
Texashike257,user3473,5
Texashike219,user22504,4
Texashike219,user22701,4
Texashike219,user25478,3
Texashike219,user5420,3
Texashike260,user5420,3
Texashike455,user5420,4
Texashike219,user26064,4
Texashike588,user26064,4
Texashike243,user26064,4
Texashike219,user31029,3
Texashike219,user17718,3
Texashike220,user28726,4
Texashike220,user31226,4
Texashike220,user28157,4
Texashike777,user28157,1
Texashike936,user28157,5
Texashike536,user28157,4
Texashike757,user28157,5
Texashike220,user6900,4
Texashike220,user19186,4
Texashike757,user19186,5
Texashike220,user6954,5
Texashike220,user21199,4
Texashike220,user13297,5
Texashike220,user12386,4
Texashike220,user14249,5
Texashike220,user11538,4
Texashike618,user21642,4
Texashike726,user21642,3
Texashike250,user21642,4
Texashike220,user21642,4
Texashike936,user21642,4
Texashike536,user21642,4
Texashike250,user25260,4
Texashike220,user25260,4
Texashike220,user16325,3
Texashike220,user29197,5
Texashike220,user5981,5
Texashike220,user31588,5
Texashike618,user29083,4
Texashike220,user29083,5
Texashike591,user22133,4
Texashike250,user22133,4
Texashike220,user22133,4
Texashike936,user22133,4
Texashike536,user22133,5
Texashike220,user29875,5
Texashike220,user31795,5
Texashike220,user26866,4
Texashike220,user19422,5
Texashike936,user19422,5
Texashike220,user16645,4
Texashike536,user16645,4
Texashike757,user16645,4
Texashike220,user3958,5
Texashike220,user17898,5
Texashike220,user15515,4
Texashike220,user32031,3
Texashike220,user17731,3
Texashike220,user13273,3
Texashike220,user229,4
Texashike220,user458,3
Texashike220,user15307,5
Texashike220,user11170,5
Texashike757,user11170,5
Texashike220,user13745,5
Texashike220,user31227,5
Texashike220,user5926,5
Texashike220,user2771,5
Texashike220,user8942,4
Texashike220,user9890,5
Texashike536,user9890,5
Texashike220,user3075,5
Texashike536,user3075,5
Texashike486,user2348,3
Texashike220,user2348,4
Texashike276,user8402,2
Texashike220,user8402,3
Texashike777,user8402,3
Texashike220,user16027,5
Texashike220,user10592,5
Texashike757,user10592,5
Texashike220,user31899,5
Texashike676,user11557,5
Texashike220,user11557,5
Texashike220,user346,4
Texashike220,user22015,4
Texashike220,user30739,5
Texashike220,user9972,5
Texashike220,user7127,5
Texashike220,user28016,5
Texashike220,user10123,5
Texashike936,user10123,5
